Date,Open,High,Low,Close,Volume,GoogleTrends,RSI,MACD_Hist,SMA_20,Price_Change_Pct,NextDayPriceIncrease
2018-02-01,10237.2998046875,10288.7998046875,8812.2802734375,9170.5400390625,9959400448.0,36.71428571428572,34.82847246163277,-155.57563539712828,11591.202099609374,-10.27834196380305,0
2018-02-02,9142.2802734375,9142.2802734375,7796.490234375,8830.75,12726899712.0,40.42857142857143,32.204719855879816,-202.77169295572529,11314.72958984375,-3.7052347802326016,1
2018-02-03,8852.1201171875,9430.75,8251.6298828125,9174.91015625,7263790080.0,42.142857142857146,22.83130096794119,-191.9654479267168,11084.87509765625,3.897292486481896,0
2018-02-04,9175.7001953125,9334.8701171875,8031.22021484375,8277.009765625,7073549824.0,42.85714285714285,24.250825857684305,-224.1988388832333,10807.735595703123,-9.786476110758924,0
2018-02-05,8270.5400390625,8364.83984375,6756.68017578125,6955.27001953125,9285289984.0,47.42857142857143,22.022130618488745,-308.25635523749725,10580.974096679687,-15.968807377551098,1
2018-02-06,7051.75,7850.7001953125,6048.259765625,7754.0,13999800320.0,53.85714285714285,30.14175237992289,-284.3637927524305,10409.244116210935,11.483809805022926,0
2018-02-07,7755.490234375,8509.1103515625,7236.7900390625,7621.2998046875,9169280000.0,55.57142857142857,25.02364646807635,-252.8562750205572,10216.564086914062,-1.711377293171268,1
2018-02-08,7637.85986328125,8558.76953125,7637.85986328125,8265.58984375,9346750464.0,55.142857142857146,31.35294494765415,-168.06551484410488,10049.473559570311,8.453807822469184,1
2018-02-09,8271.83984375,8736.98046875,7884.7099609375,8736.98046875,6784820224.0,51.142857142857146,35.5282872990656,-64.97370370629596,9841.362573242188,5.703048831493129,0
2018-02-10,8720.080078125,9122.5498046875,8295.4697265625,8621.900390625,7780960256.0,49.0,32.930310723885384,6.9055065754648695,9692.452612304687,-1.3171607575021227,0
2018-02-11,8616.1298828125,8616.1298828125,7931.10009765625,8129.97021484375,6122189824.0,47.57142857142857,28.24408673610239,31.3878044632811,9552.381103515623,-5.705588715872301,1
2018-02-12,8141.43017578125,8985.919921875,8141.43017578125,8926.5703125,6256439808.0,42.85714285714285,36.39556685054031,107.03868603664093,9455.289599609376,9.798315081177211,0
2018-02-13,8926.7197265625,8958.4697265625,8455.41015625,8598.3095703125,5696719872.0,35.142857142857146,40.392435208221904,138.76534660869015,9317.23505859375,-3.6773444973354654,1
2018-02-14,8599.919921875,9518.5400390625,8599.919921875,9494.6298828125,7909819904.0,32.142857142857146,45.79075407067389,219.1316202089422,9228.996533203124,10.424378247495737,1
2018-02-15,9488.3203125,10234.7998046875,9395.580078125,10166.400390625,9062540288.0,30.142857142857142,56.03503222219711,310.94163885418834,9178.746533203124,7.075267978887334,1
2018-02-16,10135.7001953125,10324.099609375,9824.8203125,10233.900390625,7296159744.0,28.714285714285715,58.79346191498648,365.8397112907244,9118.40654296875,0.6639518158486624,1
2018-02-17,10207.5,11139.5,10149.400390625,11112.7001953125,8660880384.0,28.285714285714285,61.38134117977705,445.6656787620728,9084.7265625,8.58714440383399,0
2018-02-18,11123.400390625,11349.7998046875,10326.0,10551.7998046875,8744009728.0,28.285714285714285,63.91136562426506,444.03729349318064,9047.496533203124,-5.047381651325356,1
2018-02-19,10552.599609375,11273.7998046875,10513.2001953125,11225.2998046875,7652089856.0,27.571428571428573,78.3618396434194,469.2047589402447,9103.446533203123,6.382797366007709,1
2018-02-20,11231.7998046875,11958.5,11231.7998046875,11403.7001953125,9926540288.0,27.571428571428573,76.41860385549896,477.1825113848362,9162.5765625,1.589270609507487,0
2018-02-21,11372.2001953125,11418.5,10479.099609375,10690.400390625,9405339648.0,27.428571428571427,70.49334251115972,415.9740590156616,9238.569580078123,-6.2549855965233325,0
2018-02-22,10660.400390625,11039.099609375,9939.08984375,10005.0,8040079872.0,26.857142857142858,61.551167058567785,315.4420684480559,9297.282080078125,-6.411363144322124,1
2018-02-23,9937.0703125,10487.2998046875,9734.5595703125,10301.099609375,7739500032.0,26.285714285714285,60.634677913591055,257.4509797836744,9353.591552734377,2.959516335582202,0
2018-02-24,10287.7001953125,10597.2001953125,9546.9697265625,9813.0703125,6917929984.0,25.428571428571427,57.70803013805799,178.53563518284346,9430.394580078126,-4.7376427311783935,0
2018-02-25,9796.419921875,9923.2197265625,9407.0595703125,9664.73046875,5706939904.0,24.428571428571427,60.39356816028107,111.91351359195858,9565.867602539063,-1.511655771599263,1
2018-02-26,9669.4296875,10475.0,9501.73046875,10366.7001953125,7287690240.0,23.857142857142858,59.87934374638659,110.4986844899234,9696.502612304688,7.263210586495439,1
2018-02-27,10393.900390625,10878.5,10246.099609375,10725.599609375,6966179840.0,23.0,64.53219933418644,127.88289600165469,9851.717602539062,3.462041028492213,0
2018-02-28,10687.2001953125,11089.7998046875,10393.099609375,10397.900390625,6936189952.0,21.857142857142858,56.69028963390597,112.03008116413277,9958.333129882812,-3.0552997565149287,1
2018-03-01,10385.0,11052.2998046875,10352.7001953125,10951.0,7317279744.0,21.0,55.91531214954153,132.1311571563645,10069.034106445311,5.319339372337972,1
2018-03-02,10977.400390625,11189.0,10850.099609375,11086.400390625,7620590080.0,20.428571428571427,56.36209423210742,146.75596180547203,10192.259106445312,1.2364203326180156,1
2018-03-03,11101.900390625,11528.2001953125,11002.400390625,11489.7001953125,6690570240.0,20.285714285714285,53.02843456303868,173.94391746461991,10360.24560546875,3.6377885560451295,1
2018-03-04,11497.400390625,11512.599609375,11136.099609375,11512.599609375,6084149760.0,20.0,58.44831935926457,182.90825760841,10489.5470703125,0.1993038432094307,1
2018-03-05,11532.400390625,11704.099609375,11443.900390625,11573.2998046875,6468539904.0,19.857142857142858,53.429560014028056,181.97593570629888,10638.29658203125,0.5272501204946822,0
2018-03-06,11500.099609375,11500.099609375,10694.2998046875,10779.900390625,6832169984.0,19.428571428571427,44.51704454253784,119.96804991340716,10702.560107421876,-6.855429544313296,0
2018-03-07,10803.900390625,10929.5,9692.1201171875,9965.5703125,8797910016.0,19.714285714285715,43.74020412528195,21.320562205091647,10692.518603515626,-7.554152159264859,0
2018-03-08,9951.4404296875,10147.400390625,9335.8701171875,9395.009765625,7186089984.0,19.857142857142858,44.6253777370881,-79.61244572352169,10650.574072265625,-5.72531755818666,0
2018-03-09,9414.6904296875,9466.349609375,8513.0302734375,9337.5498046875,8704190464.0,20.428571428571427,41.13746873514004,-143.7605648230745,10561.816552734375,-0.6116008644050375,0
2018-03-10,9350.58984375,9531.3203125,8828.4697265625,8866.0,5386319872.0,20.285714285714285,41.26255613388741,-207.5884648750972,10477.5265625,-5.050037906633486,1
2018-03-11,8852.7802734375,9711.8896484375,8607.1201171875,9578.6298828125,6296370176.0,20.428571428571427,49.2805643270163,-191.82497654160912,10395.19306640625,8.03778347408639,0
2018-03-12,9602.9296875,9937.5,8956.4296875,9205.1201171875,6457399808.0,20.285714285714285,39.73041362295136,-195.87918303515883,10285.2640625,-3.8994070153520632,0
2018-03-13,9173.0400390625,9470.3798828125,8958.1904296875,9194.849609375,5991139840.0,20.428571428571427,35.57749000215672,-188.51467938921888,10210.4865234375,-0.1115738597840088,0
2018-03-14,9214.650390625,9355.849609375,8068.58984375,8269.8095703125,6438230016.0,20.571428571428573,31.978006728252723,-232.3280002244361,10123.727001953124,-10.060415105858134,1
2018-03-15,8290.759765625,8428.349609375,7783.0498046875,8300.8603515625,6834429952.0,21.142857142857142,25.380062058280203,-244.3768182314689,10023.7150390625,0.3754715388062601,1
2018-03-16,8322.91015625,8585.150390625,8005.31005859375,8338.349609375,5289379840.0,20.428571428571427,23.99742377116287,-234.91676956296004,9949.97900390625,0.4516309903399795,0
2018-03-17,8321.91015625,8346.5302734375,7812.81982421875,7916.8798828125,4426149888.0,20.428571428571427,16.30914598748788,-241.2255586757351,9862.586474609376,-5.054594090041897,1
2018-03-18,7890.52001953125,8245.509765625,7397.990234375,8223.6796875,6639190016.0,21.0,20.562415105422247,-210.06097070949943,9755.43544921875,3.875261583209833,1
2018-03-19,8344.1201171875,8675.8701171875,8182.39990234375,8630.650390625,6729110016.0,21.0,25.199035837726683,-150.17105100431388,9650.68798828125,4.948766471821564,1
2018-03-20,8619.669921875,9051.01953125,8389.8896484375,8913.4697265625,6361789952.0,20.857142857142858,32.78819800229715,-82.99695843360814,9576.466455078124,3.276917997335538,1
2018-03-21,8937.48046875,9177.3701171875,8846.330078125,8929.2802734375,6043129856.0,20.285714285714285,38.793061750471495,-31.62937464107921,9475.38046875,0.1773781407242936,0
2018-03-22,8939.4404296875,9100.7099609375,8564.900390625,8728.4697265625,5530390016.0,19.428571428571427,42.16513777475343,-6.613940345044796,9357.483935546876,-2.248899583456509,1
2018-03-23,8736.25,8879.6201171875,8360.6201171875,8879.6201171875,5954120192.0,19.142857142857142,44.733257437370106,23.04952606495391,9226.979931640624,1.7316940467241304,0
2018-03-24,8901.9501953125,8996.1796875,8665.7001953125,8668.1201171875,5664600064.0,18.714285714285715,47.57934514052005,30.87524578627989,9084.75595703125,-2.381858651707613,0
2018-03-25,8612.8095703125,8682.009765625,8449.099609375,8495.7802734375,4569880064.0,17.714285714285715,34.73583212193296,27.031990547465625,8930.87998046875,-1.988203225383068,0
2018-03-26,8498.4697265625,8530.080078125,7921.43017578125,8209.400390625,5921039872.0,17.714285714285715,35.610576416923905,8.736937410432006,8802.35498046875,-3.3708485106174635,0
2018-03-27,8200.0,8232.7802734375,7797.27978515625,7833.0400390625,5378250240.0,17.571428571428573,32.20317957841297,-23.419422307272043,8695.728466796874,-4.584504758621555,1
2018-03-28,7836.830078125,8122.89013671875,7809.169921875,7954.47998046875,4935289856.0,17.428571428571427,44.78344168532488,-30.756261593624515,8623.701977539062,1.550355172457207,0
2018-03-29,7979.06982421875,7994.330078125,7081.3798828125,7165.7001953125,6361229824.0,17.714285714285715,34.98513114585117,-80.17009383712468,8515.109497070312,-9.91617034794232,0
2018-03-30,7171.4501953125,7276.66015625,6683.93017578125,6890.52001953125,6289509888.0,18.571428571428573,31.98235833921636,-120.4071642920852,8416.335498046876,-3.840241264367461,1
2018-03-31,6892.47998046875,7207.85009765625,6863.52001953125,6973.52978515625,4553269760.0,18.857142857142858,37.18048266355563,-129.64984697273303,8286.080493164063,1.2046952245941878,0
2018-04-01,7003.06005859375,7060.9501953125,6526.8701171875,6844.22998046875,4532100096.0,29.857142857142858,30.30399240580212,-132.23493371534278,8168.035986328125,-1.854151465198095,1
2018-04-02,6844.85986328125,7135.47021484375,6816.580078125,7083.7998046875,4333440000.0,40.71428571428572,26.805012890700382,-106.6698656519584,8062.48349609375,3.500318149775872,1
2018-04-03,7102.259765625,7530.93994140625,7072.490234375,7456.10986328125,5499700224.0,51.71428571428572,28.718092715428227,-56.08669517411681,8021.798510742187,5.255795884397863,0
2018-04-04,7456.41015625,7469.8798828125,6803.8798828125,6853.83984375,4936000000.0,61.285714285714285,24.12427404331997,-54.5419070309548,7949.447485351562,-8.077536819799569,0
2018-04-05,6848.64990234375,6933.81982421875,6644.7998046875,6811.47021484375,5639320064.0,71.57142857142857,25.11656696641181,-47.95856031183598,7873.103515625,-0.6181881962836755,0
2018-04-06,6815.9599609375,6857.490234375,6575.0,6636.31982421875,3766810112.0,82.57142857142857,21.061355145808776,-46.92670335673984,7809.075512695313,-2.5714036045156208,1
2018-04-07,6630.509765625,7050.5400390625,6630.509765625,6911.08984375,3976610048.0,90.71428571428572,27.698300176187487,-20.60867935284876,7743.446020507812,4.1403974915207975,1
2018-04-08,6919.97998046875,7111.56005859375,6919.97998046875,7023.52001953125,3652499968.0,87.28571428571429,31.024247540575672,9.865411752312184,7663.089501953125,1.6268081926749334,0
2018-04-09,7044.31982421875,7178.10986328125,6661.990234375,6770.72998046875,4894060032.0,85.85714285714286,31.29522330659195,18.01695682910304,7555.952514648437,-3.599192973886778,1
2018-04-10,6795.43994140625,6872.41015625,6704.14990234375,6834.759765625,4272750080.0,83.85714285714286,35.87365654920774,31.92748179587284,7451.226489257812,0.9456851084145068,1
2018-04-11,6843.47021484375,6968.31982421875,6817.58984375,6968.31982421875,4641889792.0,82.71428571428571,36.0928680894571,53.08290150899609,7363.218994140625,1.9541295257440083,1
2018-04-12,6955.3798828125,7899.22998046875,6806.509765625,7889.25,8906250240.0,82.57142857142857,59.83706830762303,127.79741360180378,7313.70048828125,13.215957347142847,1
2018-04-13,7901.08984375,8183.9599609375,7758.93017578125,7895.9599609375,7764460032.0,81.85714285714286,64.74598186977133,173.53039451979998,7275.09248046875,0.085051949646675,1
2018-04-14,7874.669921875,8140.7099609375,7846.0,7986.240234375,5191430144.0,81.57142857142857,64.82100509494805,203.6386659706585,7249.615478515625,1.1433729892771805,1
2018-04-15,7999.330078125,8338.419921875,7999.330078125,8329.1103515625,5244480000.0,82.0,70.45266932846474,238.030906908006,7255.6009765625,4.293260747550409,0
2018-04-16,8337.5703125,8371.150390625,7925.72998046875,8058.669921875,5631309824.0,80.71428571428571,63.31458319828915,233.62279194294177,7266.882470703125,-3.246930563679795,0
2018-04-17,8071.66015625,8285.9599609375,7881.72021484375,7902.08984375,6900879872.0,80.0,56.47251858099465,211.8602742948931,7264.262963867188,-1.943001508226172,1
2018-04-18,7944.43017578125,8197.7998046875,7886.009765625,8163.419921875,6529909760.0,79.71428571428571,71.09340075621087,206.54835782927023,7314.148950195313,3.307100821331388,1
2018-04-19,8159.27001953125,8298.6904296875,8138.77978515625,8294.3095703125,7063209984.0,77.42857142857143,73.22189553853741,203.03064994438225,7384.338427734375,1.6033678248838168,1
2018-04-20,8286.8798828125,8880.23046875,8244.5400390625,8845.830078125,8438110208.0,75.0,80.95305325982433,227.20285215319305,7477.953442382813,6.649384172813311,1
2018-04-21,8848.7900390625,8997.5703125,8652.150390625,8895.580078125,7548550144.0,75.14285714285714,79.67141401192043,234.92374394390947,7580.520947265625,0.5624118885465323,0
2018-04-22,8925.0595703125,9001.6396484375,8779.6103515625,8802.4599609375,6629899776.0,75.14285714285714,76.75257552546975,222.2754553326741,7666.453955078125,-1.0468133204319163,1
2018-04-23,8794.3896484375,8958.5498046875,8788.8095703125,8930.8798828125,6925190144.0,75.57142857142857,83.74779521130804,211.15476026203984,7740.192456054688,1.4589094689994253,1
2018-04-24,8934.33984375,9732.6103515625,8927.830078125,9697.5,10678800384.0,77.85714285714286,86.67338555315969,241.8216775418961,7882.375463867187,8.583925965266449,0
2018-04-25,9701.0302734375,9745.3203125,8799.83984375,8845.740234375,11083100160.0,79.57142857142857,70.31303342120425,193.2402663947601,7984.08896484375,-8.78329224671307,1
2018-04-26,8867.3203125,9281.509765625,8727.08984375,9281.509765625,8970559488.0,79.28571428571429,66.83074691298852,179.26093430190562,8116.348461914063,4.9263206888732425,0
2018-04-27,9290.6298828125,9375.4697265625,8987.0498046875,8987.0498046875,7566289920.0,78.0,62.33201368129057,140.69222252246462,8220.146459960937,-3.1725437819185576,1
2018-04-28,8939.26953125,9412.08984375,8931.990234375,9348.48046875,7805479936.0,76.57142857142857,64.50747144128928,130.26994090734246,8336.394482421874,4.021683109778507,1
2018-04-29,9346.41015625,9531.490234375,9193.7099609375,9419.080078125,8853000192.0,75.85714285714286,62.32247366044468,119.17857963450616,8468.811987304687,0.7551987685164407,0
2018-04-30,9426.1103515625,9477.1396484375,9166.8095703125,9240.5498046875,8673920000.0,73.85714285714286,63.64511483140194,92.07876048137076,8589.101489257813,-1.8954109313936152,0
2018-05-01,9251.4697265625,9255.8798828125,8891.0498046875,9119.009765625,7713019904.0,70.28571428571429,64.16426338046548,59.79288486204484,8696.635986328125,-1.3152901248456694,1
2018-05-02,9104.599609375,9256.51953125,9015.1396484375,9235.919921875,7558159872.0,66.85714285714286,62.91757705097587,41.03002279241764,8763.969482421875,1.2820488107240011,1
2018-05-03,9233.9697265625,9798.330078125,9188.150390625,9743.8603515625,10207299584.0,66.42857142857143,66.00521193206373,56.587826676580505,8856.364501953125,5.499619247287524,0
2018-05-04,9695.5,9779.2001953125,9585.9599609375,9700.759765625,8217829888.0,66.42857142857143,60.63358298331321,57.54646790269408,8942.090478515625,-0.4423358338729533,1
2018-05-05,9700.2802734375,9964.5,9695.1201171875,9858.150390625,7651939840.0,67.28571428571429,61.6601926725017,61.96810390757054,9018.54248046875,1.6224566817716557,0
2018-05-06,9845.3095703125,9940.1396484375,9465.25,9654.7998046875,7222280192.0,67.28571428571429,60.05634250713787,45.16558931618579,9098.348974609376,-2.0627661161558675,0
2018-05-07,9645.669921875,9665.849609375,9231.5302734375,9373.009765625,7394019840.0,67.71428571428571,55.03428048999896,10.83223972722601,9171.894970703124,-2.918652325920712,0
2018-05-08,9380.8701171875,9462.75,9127.76953125,9234.8203125,7415869952.0,67.85714285714286,43.85186038761839,-23.549721638974688,9225.464990234375,-1.4743338221176572,1
2018-05-09,9223.73046875,9374.759765625,9031.6201171875,9325.1796875,7226890240.0,68.28571428571429,57.98703322776058,-41.52066583863257,9277.00849609375,0.9784638135047709,0
2018-05-10,9325.9599609375,9396.0400390625,9040.51953125,9043.9404296875,6906699776.0,67.28571428571429,45.82747744116522,-71.8833584497321,9286.914013671874,-3.0159124782280555,0
2018-05-11,9052.9599609375,9052.9599609375,8394.4599609375,8441.490234375,8488520192.0,68.85714285714286,41.35355824743688,-128.75639128793455,9264.209521484376,-6.661368459868511,1
2018-05-12,8441.4404296875,8664.8603515625,8223.5,8504.8896484375,6821380096.0,67.42857142857143,35.23533741056208,-156.477785045539,9249.331005859374,0.7510452811321011,1
2018-05-13,8515.490234375,8773.5498046875,8395.1201171875,8723.9404296875,5866379776.0,66.0,38.4345448560409,-154.18434377206552,9238.984033203124,2.575586401526597,0
2018-05-14,8713.099609375,8881.1201171875,8367.9697265625,8716.7900390625,7364149760.0,65.42857142857143,40.75890269529277,-147.2826244005207,9189.94853515625,-0.0819628547745199,0
2018-05-15,8705.1904296875,8836.1904296875,8456.4501953125,8510.3798828125,6705710080.0,64.57142857142857,39.57372587687088,-150.2349309701165,9173.180517578125,-2.3679606291423294,0
2018-05-16,8504.41015625,8508.4296875,8175.490234375,8368.830078125,6760220160.0,64.71428571428571,35.27046342217615,-154.72713339838504,9127.546533203124,-1.6632607079429262,0
2018-05-17,8370.0498046875,8445.5400390625,8054.1201171875,8094.31982421875,5862530048.0,64.0,19.56500939916853,-168.08159485801926,9082.910034179688,-3.280150885412081,1
2018-05-18,8091.830078125,8274.1201171875,7974.81982421875,8250.9697265625,5764190208.0,61.285714285714285,24.32627849369166,-158.3919597938838,9028.034497070312,1.935306557507688,0
2018-05-19,8255.73046875,8372.0595703125,8183.35009765625,8247.1796875,4712399872.0,60.0,19.83076240495953,-144.64457307623084,8969.439477539063,-0.0459344681667972,1
2018-05-20,8246.990234375,8562.41015625,8205.240234375,8513.25,5191059968.0,59.285714285714285,29.112459044983325,-111.52299552772394,8933.074487304688,3.2261975921692887,0
2018-05-21,8522.330078125,8557.51953125,8365.1201171875,8418.990234375,5154990080.0,58.0,31.257566205618147,-90.73557865637363,8898.073510742188,-1.1072124702669384,0
2018-05-22,8419.8701171875,8423.25,8004.580078125,8041.77978515625,5137010176.0,58.0,28.57403675341824,-96.61913235192526,8838.36650390625,-4.480471395234408,0
2018-05-23,8037.080078125,8054.66015625,7507.8798828125,7557.81982421875,6491120128.0,58.85714285714285,22.1912156106142,-125.50339799431104,8729.064477539063,-6.018070301188894,1
2018-05-24,7561.1201171875,7738.60009765625,7331.14013671875,7587.33984375,6049220096.0,60.285714285714285,25.10919646686392,-134.23476295176232,8623.393481445313,0.3905890880946172,0
2018-05-25,7592.2998046875,7659.14013671875,7392.64990234375,7480.14013671875,4867829760.0,60.142857142857146,30.22508219440324,-138.29615297683824,8504.49296875,-1.4128760440268784,0
2018-05-26,7486.47998046875,7595.16015625,7349.1201171875,7355.8798828125,4051539968.0,60.142857142857146,26.94225500609471,-139.99114774845012,8389.54697265625,-1.6612022186092146,1
2018-05-27,7362.080078125,7381.740234375,7270.9599609375,7368.22021484375,4056519936.0,60.285714285714285,20.332809267439657,-131.07747897944057,8289.307495117188,0.1677614673954108,0
2018-05-28,7371.31005859375,7419.0498046875,7100.89013671875,7135.990234375,5040600064.0,60.42857142857143,18.509473970897204,-131.290928567209,8184.365991210938,-3.151778498705937,1
2018-05-29,7129.4599609375,7526.419921875,7090.68017578125,7472.58984375,5662660096.0,60.71428571428572,30.346005236148216,-100.6132756214243,8091.736499023437,4.716929232239631,0
2018-05-30,7469.72998046875,7573.77001953125,7313.60009765625,7406.52001953125,4922540032.0,58.42857142857143,31.239108643688795,-77.64995586317127,8009.865478515625,-0.8841623265862797,1
2018-05-31,7406.14990234375,7608.89990234375,7361.1298828125,7494.169921875,5127130112.0,56.142857142857146,37.38019674501079,-50.73859207391576,7962.499462890625,1.1834154516914053,1
2018-06-01,7500.7001953125,7604.72998046875,7407.33984375,7541.4501953125,4921460224.0,54.85714285714285,34.361071995447034,-25.2240608223878,7914.327490234375,0.6308940673935393,1
2018-06-02,7536.72021484375,7695.830078125,7497.259765625,7643.4501953125,4939299840.0,54.42857142857143,37.245063855247686,1.627024817543543,7860.302978515625,1.3525250098900043,1
2018-06-03,7632.08984375,7754.89013671875,7613.0400390625,7720.25,4851760128.0,54.142857142857146,31.790040262159263,26.29633266493857,7810.4759765625,1.0047792910929054,0
2018-06-04,7722.52978515625,7753.81982421875,7474.0400390625,7514.47021484375,4993169920.0,53.71428571428572,30.241162608180147,30.211434650846684,7760.680493164063,-2.665454941954604,1
2018-06-05,7500.89990234375,7643.22998046875,7397.0,7633.759765625,4961739776.0,52.0,39.95509016226925,41.58927399063299,7723.926977539062,1.5874645500039364,1
2018-06-06,7625.97021484375,7680.43017578125,7502.009765625,7653.97998046875,4692259840.0,51.0,53.06781991870907,50.63100344383486,7701.909985351563,0.2648788469189478,1
2018-06-07,7650.81982421875,7741.27001953125,7650.81982421875,7678.240234375,4485799936.0,50.57142857142857,52.90978182106914,57.87694963566253,7673.273510742188,0.3169625994339675,0
2018-06-08,7685.14013671875,7698.18994140625,7558.39990234375,7624.919921875,4227579904.0,50.285714285714285,54.80007213649987,58.53456541540794,7642.1605224609375,-0.6944340222814094,0
2018-06-09,7632.52001953125,7683.580078125,7531.97998046875,7531.97998046875,3845220096.0,50.0,55.96230052125266,52.36642575117219,7593.097021484375,-1.2188972783781835,0
